,game_identifier,image_path,centre_tile,context_string,features
8783,lode_runner,../data/context_data/lode_runner/B/@Bb@BE@Bb.png,B,@Bb@BE@Bb,['solid']
15322,lode_runner,../data/context_data/lode_runner/b/bb@bb-B@@.png,b,bb@bb-B@@,"['solid', 'breakable']"
4568,lode_runner,../data/context_data/lode_runner/@/bbbG@@bb-.png,@,bbbG@@bb-,"['passable', 'empty']"
25223,loz,../data/context_data/loz/W/WWWWWWBBB.png,W,WWWWWWBBB,"['solid', 'wall']"
14706,lode_runner,../data/context_data/lode_runner/b/@#b#bB#@@.png,b,@#b#bB#@@,"['solid', 'breakable']"
21757,smb,../data/context_data/smb/o/---oo-XXX.png,o,---oo-XXX,"['passable', 'collectable']"
15851,lode_runner,../data/context_data/lode_runner/b/bbbbbbbE@.png,b,bbbbbbbE@,"['solid', 'breakable']"
12906,lode_runner,../data/context_data/lode_runner/b/bBbbbbbb#.png,b,bBbbbbbb#,"['solid', 'breakable']"
9498,lode_runner,../data/context_data/lode_runner/B/@b@bB@@@@.png,B,@b@bB@@@@,['solid']
17703,kid_icarus,../data/context_data/kid_icarus/-/###------.png,-,###------,"['passable', 'empty']"
16519,lode_runner,../data/context_data/lode_runner/b/#bbBbbbbb.png,b,#bbBbbbbb,"['solid', 'breakable']"
2340,lode_runner,../data/context_data/lode_runner/@/G@@G@@#G@.png,@,G@@G@@#G@,"['passable', 'empty']"
10459,lode_runner,../data/context_data/lode_runner/#/b#@@#@bBG.png,#,b#@@#@bBG,"['passable', 'climbable']"
18307,kid_icarus,../data/context_data/kid_icarus/#/-#-T#----.png,#,-#-T#----,['solid']
24823,loz,../data/context_data/loz/F/BFWBFWBFW.png,F,BFWBFWBFW,['solid']
17805,kid_icarus,../data/context_data/kid_icarus/-/-##--#--#.png,-,-##--#--#,"['passable', 'empty']"
12346,lode_runner,../data/context_data/lode_runner/#/@@#G#bbbb.png,#,@@#G#bbbb,"['passable', 'climbable']"
20844,megaman,../data/context_data/megaman/-/###----ww.png,-,###----ww,"['passable', 'empty']"
19336,megaman,../data/context_data/megaman/H/##-HHHHHH.png,H,##-HHHHHH,"['solid', 'hazard']"
1406,lode_runner,../data/context_data/lode_runner/@/@@B@@BBBB.png,@,@@B@@BBBB,"['passable', 'empty']"
23426,smb,../data/context_data/smb/X/XX[XXX   .png,X,XX[XXX   ,['solid']
8327,lode_runner,../data/context_data/lode_runner/B/bbbBBBB@@.png,B,bbbBBBB@@,['solid']
15333,lode_runner,../data/context_data/lode_runner/b/@@@bbb#G#.png,b,@@@bbb#G#,"['solid', 'breakable']"
11332,lode_runner,../data/context_data/lode_runner/#/--@@#@@#-.png,#,--@@#@@#-,"['passable', 'climbable']"
1189,lode_runner,../data/context_data/lode_runner/@/   @@@#--.png,@,   @@@#--,"['passable', 'empty']"
25005,loz,../data/context_data/loz/F/DDDFFFFMF.png,F,DDDFFFFMF,['solid']
12536,lode_runner,../data/context_data/lode_runner/#/ #b #@ bb.png,#, #b #@ bb,"['passable', 'climbable']"
7621,lode_runner,../data/context_data/lode_runner/-/   #--#@@.png,-,   #--#@@,"['passable', 'climbable']"
21414,megaman,../data/context_data/megaman/#/##-##-##C.png,#,##-##-##C,['solid']
23110,smb,../data/context_data/smb/-/------SQS.png,-,------SQS,"['passable', 'empty']"
12146,lode_runner,../data/context_data/lode_runner/#/BB#B##B##.png,#,BB#B##B##,"['passable', 'climbable']"
13324,lode_runner,../data/context_data/lode_runner/b/b@#@b##b@.png,b,b@#@b##b@,"['solid', 'breakable']"
8511,lode_runner,../data/context_data/lode_runner/B/G@@bBbBbb.png,B,G@@bBbBbb,['solid']
8546,lode_runner,../data/context_data/lode_runner/B/ B@ B@ bb.png,B, B@ B@ bb,['solid']
17675,kid_icarus,../data/context_data/kid_icarus/-/--#--#MM#.png,-,--#--#MM#,"['passable', 'empty']"
23014,smb,../data/context_data/smb/-/--XX-X   .png,-,--XX-X   ,"['passable', 'empty']"
374,lode_runner,../data/context_data/lode_runner/G/@#G@G#@#G.png,G,@#G@G#@#G,"['passable', 'collectable']"
1257,lode_runner,../data/context_data/lode_runner/@/bb#@@#b@b.png,@,bb#@@#b@b,"['passable', 'empty']"
17,lode_runner,../data/context_data/lode_runner/G/ @@ G@   .png,G, @@ G@   ,"['passable', 'collectable']"
13638,lode_runner,../data/context_data/lode_runner/b/@G@bbb#bb.png,b,@G@bbb#bb,"['solid', 'breakable']"
20119,megaman,../data/context_data/megaman/l/#--#l-##l.png,l,#--#l-##l,"['passable', 'collectable']"
18533,kid_icarus,../data/context_data/kid_icarus/#/#- ## ## .png,#,#- ## ## ,['solid']
9249,lode_runner,../data/context_data/lode_runner/B/@@MBBB@@@.png,B,@@MBBB@@@,['solid']
2322,lode_runner,../data/context_data/lode_runner/@/B@B@@@b#b.png,@,B@B@@@b#b,"['passable', 'empty']"
8773,lode_runner,../data/context_data/lode_runner/B/BB@bB@BB#.png,B,BB@bB@BB#,['solid']
1647,lode_runner,../data/context_data/lode_runner/@/B##-@#@@#.png,@,B##-@#@@#,"['passable', 'empty']"
11678,lode_runner,../data/context_data/lode_runner/#/@@####@G@.png,#,@@####@G@,"['passable', 'climbable']"
8950,lode_runner,../data/context_data/lode_runner/B/@@@bB#bB#.png,B,@@@bB#bB#,['solid']
3701,lode_runner,../data/context_data/lode_runner/@/@@@@@#-@#.png,@,@@@@@#-@#,"['passable', 'empty']"
8333,lode_runner,../data/context_data/lode_runner/B/M@GBBB@@@.png,B,M@GBBB@@@,['solid']
22218,smb,../data/context_data/smb/-/---E-->--.png,-,---E-->--,"['passable', 'empty']"
1238,lode_runner,../data/context_data/lode_runner/@/---E@#BBB.png,@,---E@#BBB,"['passable', 'empty']"
18426,kid_icarus,../data/context_data/kid_icarus/#/#########.png,#,#########,['solid']
8360,lode_runner,../data/context_data/lode_runner/B/BBBBBB##@.png,B,BBBBBB##@,['solid']
18498,kid_icarus,../data/context_data/kid_icarus/#/-#H-##---.png,#,-#H-##---,['solid']
13284,lode_runner,../data/context_data/lode_runner/b/@G@@b@@b@.png,b,@G@@b@@b@,"['solid', 'breakable']"
13416,lode_runner,../data/context_data/lode_runner/b/@@b@b####.png,b,@@b@b####,"['solid', 'breakable']"
7339,lode_runner,../data/context_data/lode_runner/-/bbbB--B#@.png,-,bbbB--B#@,"['passable', 'climbable']"
7049,lode_runner,../data/context_data/lode_runner/-/   #-@#@-.png,-,   #-@#@-,"['passable', 'climbable']"
17205,lode_runner,../data/context_data/lode_runner/b/bb@bb#E@#.png,b,bb@bb#E@#,"['solid', 'breakable']"
440,lode_runner,../data/context_data/lode_runner/G/@@@@G@bb#.png,G,@@@@G@bb#,"['passable', 'collectable']"
11467,lode_runner,../data/context_data/lode_runner/#/@#B@#BBBB.png,#,@#B@#BBBB,"['passable', 'climbable']"
13940,lode_runner,../data/context_data/lode_runner/b/bGGbbb@bb.png,b,bGGbbb@bb,"['solid', 'breakable']"
9219,lode_runner,../data/context_data/lode_runner/B/#B@#B@#B@.png,B,#B@#B@#B@,['solid']
11293,lode_runner,../data/context_data/lode_runner/#/-@@@#-#--.png,#,-@@@#-#--,"['passable', 'climbable']"
8027,lode_runner,../data/context_data/lode_runner/B/@@@bBbBBB.png,B,@@@bBbBBB,['solid']
25373,loz,../data/context_data/loz/W/WWWMWWFWW.png,W,WWWMWWFWW,"['solid', 'wall']"
15243,lode_runner,../data/context_data/lode_runner/b/b@@bbb@G@.png,b,b@@bbb@G@,"['solid', 'breakable']"
2642,lode_runner,../data/context_data/lode_runner/@/BB@B@@bb#.png,@,BB@B@@bb#,"['passable', 'empty']"
19681,megaman,../data/context_data/megaman/#/----#CH##.png,#,----#CH##,['solid']
8653,lode_runner,../data/context_data/lode_runner/B/BbbBBbBBB.png,B,BbbBBbBBB,['solid']
3112,lode_runner,../data/context_data/lode_runner/@/#@B#@b#bb.png,@,#@B#@b#bb,"['passable', 'empty']"
24178,loz,../data/context_data/loz/I/FFFIIFIIF.png,I,FFFIIFIIF,"['element', 'block']"
22152,smb,../data/context_data/smb/-/-----Q-E-.png,-,-----Q-E-,"['passable', 'empty']"
22354,smb,../data/context_data/smb/-/--S--S-E-.png,-,--S--S-E-,"['passable', 'empty']"
14415,lode_runner,../data/context_data/lode_runner/b/bbbbbbGGb.png,b,bbbbbbGGb,"['solid', 'breakable']"
22499,smb,../data/context_data/smb/X/X[]XXX   .png,X,X[]XXX   ,['solid']
7969,lode_runner,../data/context_data/lode_runner/B/   BB -B .png,B,   BB -B ,['solid']
7895,lode_runner,../data/context_data/lode_runner/B/@bb@Bb@bb.png,B,@bb@Bb@bb,['solid']
9559,lode_runner,../data/context_data/lode_runner/B/bbBBBB@@b.png,B,bbBBBB@@b,['solid']
14317,lode_runner,../data/context_data/lode_runner/b/-@GEb#b@#.png,b,-@GEb#b@#,"['solid', 'breakable']"
2906,lode_runner,../data/context_data/lode_runner/@/G@#G@#G@#.png,@,G@#G@#G@#,"['passable', 'empty']"
8103,lode_runner,../data/context_data/lode_runner/B/BBBBB##B#.png,B,BBBBB##B#,['solid']
1567,lode_runner,../data/context_data/lode_runner/@/G@bb@bb@b.png,@,G@bb@bb@b,"['passable', 'empty']"
8496,lode_runner,../data/context_data/lode_runner/B/-#@-B@-#@.png,B,-#@-B@-#@,['solid']
16165,lode_runner,../data/context_data/lode_runner/b/@G-#b###b.png,b,@G-#b###b,"['solid', 'breakable']"
18157,kid_icarus,../data/context_data/kid_icarus/D/-D#-D-##-.png,D,-D#-D-##-,"['solid', 'openable']"
4626,lode_runner,../data/context_data/lode_runner/@/@bb#@G#bb.png,@,@bb#@G#bb,"['passable', 'empty']"
4876,lode_runner,../data/context_data/lode_runner/@/@@@E@@B@@.png,@,@@@E@@B@@,"['passable', 'empty']"
4298,lode_runner,../data/context_data/lode_runner/@/   @@@#bb.png,@,   @@@#bb,"['passable', 'empty']"
24752,loz,../data/context_data/loz/F/WFBWFBDFB.png,F,WFBWFBDFB,['solid']
1729,lode_runner,../data/context_data/lode_runner/@/   @@@BBB.png,@,   @@@BBB,"['passable', 'empty']"
13094,lode_runner,../data/context_data/lode_runner/b/@b#@b#@@@.png,b,@b#@b#@@@,"['solid', 'breakable']"
15445,lode_runner,../data/context_data/lode_runner/b/bbbGbbbbb.png,b,bbbGbbbbb,"['solid', 'breakable']"
10942,lode_runner,../data/context_data/lode_runner/#/@G#@#GEG#.png,#,@G#@#GEG#,"['passable', 'climbable']"
6713,lode_runner,../data/context_data/lode_runner/-/-@-@-@@G@.png,-,-@-@-@@G@,"['passable', 'climbable']"
6558,lode_runner,../data/context_data/lode_runner/E/   @Eb@@@.png,E,   @Eb@@@,"['solid', 'hazard']"
18768,megaman,../data/context_data/megaman/-/------#-#.png,-,------#-#,"['passable', 'empty']"
7369,lode_runner,../data/context_data/lode_runner/-/bbb---@Gb.png,-,bbb---@Gb,"['passable', 'climbable']"
10417,lode_runner,../data/context_data/lode_runner/#/#@-@#@@#@.png,#,#@-@#@@#@,"['passable', 'climbable']"
18807,megaman,../data/context_data/megaman/-/-------|-.png,-,-------|-,"['passable', 'empty']"
14082,lode_runner,../data/context_data/lode_runner/b/G@G#bb#@@.png,b,G@G#bb#@@,"['solid', 'breakable']"
9818,lode_runner,../data/context_data/lode_runner/#/@@#@#@@#@.png,#,@@#@#@@#@,"['passable', 'climbable']"
3706,lode_runner,../data/context_data/lode_runner/@/bbb@@@E@@.png,@,bbb@@@E@@,"['passable', 'empty']"
455,lode_runner,../data/context_data/lode_runner/G/@bb@G@@@@.png,G,@bb@G@@@@,"['passable', 'collectable']"
24397,loz,../data/context_data/loz/F/FFFFFFF--.png,F,FFFFFFF--,['solid']
9541,lode_runner,../data/context_data/lode_runner/B/bbbbBb#bB.png,B,bbbbBb#bB,['solid']
15023,lode_runner,../data/context_data/lode_runner/b/@bbGbb@bb.png,b,@bbGbb@bb,"['solid', 'breakable']"
11485,lode_runner,../data/context_data/lode_runner/#/G#@b#b###.png,#,G#@b#b###,"['passable', 'climbable']"
11292,lode_runner,../data/context_data/lode_runner/#/b#@b#@@#@.png,#,b#@b#@@#@,"['passable', 'climbable']"
1520,lode_runner,../data/context_data/lode_runner/@/B@@B@@bBB.png,@,B@@B@@bBB,"['passable', 'empty']"
5382,lode_runner,../data/context_data/lode_runner/@/   -@@@#E.png,@,   -@@@#E,"['passable', 'empty']"
15520,lode_runner,../data/context_data/lode_runner/b/bG@bbbBBB.png,b,bG@bbbBBB,"['solid', 'breakable']"
2427,lode_runner,../data/context_data/lode_runner/@/@@@@@@bB-.png,@,@@@@@@bB-,"['passable', 'empty']"
10406,lode_runner,../data/context_data/lode_runner/#/@#@E#@B#@.png,#,@#@E#@B#@,"['passable', 'climbable']"
13036,lode_runner,../data/context_data/lode_runner/b/@b@@b@Gb@.png,b,@b@@b@Gb@,"['solid', 'breakable']"
5835,lode_runner,../data/context_data/lode_runner/@/@@@E@@b#b.png,@,@@@E@@b#b,"['passable', 'empty']"
6322,lode_runner,../data/context_data/lode_runner/@/BBB@@E@@@.png,@,BBB@@E@@@,"['passable', 'empty']"
15314,lode_runner,../data/context_data/lode_runner/b/Ebbbbb@@@.png,b,Ebbbbb@@@,"['solid', 'breakable']"
18945,megaman,../data/context_data/megaman/-/##-----w-.png,-,##-----w-,"['passable', 'empty']"
12354,lode_runner,../data/context_data/lode_runner/#/@b@@#@@#@.png,#,@b@@#@@#@,"['passable', 'climbable']"
15850,lode_runner,../data/context_data/lode_runner/b/#bBbbbbbb.png,b,#bBbbbbbb,"['solid', 'breakable']"
13119,lode_runner,../data/context_data/lode_runner/b/bbbbbbG@b.png,b,bbbbbbG@b,"['solid', 'breakable']"
8667,lode_runner,../data/context_data/lode_runner/B/@@b@BB@Bb.png,B,@@b@BB@Bb,['solid']
17335,lode_runner,../data/context_data/lode_runner/b/----b##b#.png,b,----b##b#,"['solid', 'breakable']"
14434,lode_runner,../data/context_data/lode_runner/b/bbGbbb@bb.png,b,bbGbbb@bb,"['solid', 'breakable']"
19422,megaman,../data/context_data/megaman/|/-|#-|##|#.png,|,-|#-|##|#,"['passable', 'climbable']"
16358,lode_runner,../data/context_data/lode_runner/b/@G#bb#G@#.png,b,@G#bb#G@#,"['solid', 'breakable']"
7988,lode_runner,../data/context_data/lode_runner/B/BBb@Bb@Bb.png,B,BBb@Bb@Bb,['solid']
24680,loz,../data/context_data/loz/F/FIFIFIIFI.png,F,FIFIFIIFI,['solid']
19984,megaman,../data/context_data/megaman/#/HH#######.png,#,HH#######,['solid']
11263,lode_runner,../data/context_data/lode_runner/#/@#b@#BBbB.png,#,@#b@#BBbB,"['passable', 'climbable']"
21575,megaman,../data/context_data/megaman/#/-##-##@@@.png,#,-##-##@@@,['solid']
23554,smb,../data/context_data/smb/X/-XX-XX---.png,X,-XX-XX---,['solid']
21056,megaman,../data/context_data/megaman/#/BB-######.png,#,BB-######,['solid']
14698,lode_runner,../data/context_data/lode_runner/b/bb#Bbb   .png,b,bb#Bbb   ,"['solid', 'breakable']"
10112,lode_runner,../data/context_data/lode_runner/#/b#@@#@-#@.png,#,b#@@#@-#@,"['passable', 'climbable']"
24385,loz,../data/context_data/loz/F/FFPPFPFFP.png,F,FFPPFPFFP,['solid']
23350,smb,../data/context_data/smb/-/------??-.png,-,------??-,"['passable', 'empty']"
12252,lode_runner,../data/context_data/lode_runner/#/G@@b#@b#@.png,#,G@@b#@b#@,"['passable', 'climbable']"
1146,lode_runner,../data/context_data/lode_runner/@/bGbG@@bbb.png,@,bGbG@@bbb,"['passable', 'empty']"
10725,lode_runner,../data/context_data/lode_runner/#/b#b@#b@#@.png,#,b#b@#b@#@,"['passable', 'climbable']"
11570,lode_runner,../data/context_data/lode_runner/#/@#@@#BB#b.png,#,@#@@#BB#b,"['passable', 'climbable']"
22292,smb,../data/context_data/smb/-/>--]--XX-.png,-,>--]--XX-,"['passable', 'empty']"
2686,lode_runner,../data/context_data/lode_runner/@/b#-b@Gbbb.png,@,b#-b@Gbbb,"['passable', 'empty']"
19309,megaman,../data/context_data/megaman/-/--------|.png,-,--------|,"['passable', 'empty']"
10006,lode_runner,../data/context_data/lode_runner/#/GE@##-b#@.png,#,GE@##-b#@,"['passable', 'climbable']"
22974,smb,../data/context_data/smb/-/]--]--X--.png,-,]--]--X--,"['passable', 'empty']"
19044,megaman,../data/context_data/megaman/-/--M------.png,-,--M------,"['passable', 'empty']"
16002,lode_runner,../data/context_data/lode_runner/b/b#-bb#bb#.png,b,b#-bb#bb#,"['solid', 'breakable']"
13401,lode_runner,../data/context_data/lode_runner/b/   #bb##b.png,b,   #bb##b,"['solid', 'breakable']"
12299,lode_runner,../data/context_data/lode_runner/#/@G@#####b.png,#,@G@#####b,"['passable', 'climbable']"
5391,lode_runner,../data/context_data/lode_runner/@/#@@@@@@@#.png,@,#@@@@@@@#,"['passable', 'empty']"
3221,lode_runner,../data/context_data/lode_runner/@/#@@@@@#G@.png,@,#@@@@@#G@,"['passable', 'empty']"
23644,smb,../data/context_data/smb/S/---?S----.png,S,---?S----,"['solid', 'breakable']"
20441,megaman,../data/context_data/megaman/-/--------H.png,-,--------H,"['passable', 'empty']"
8674,lode_runner,../data/context_data/lode_runner/B/BbBbBB@@@.png,B,BbBbBB@@@,['solid']
7975,lode_runner,../data/context_data/lode_runner/B/@G@bBb@@@.png,B,@G@bBb@@@,['solid']
14198,lode_runner,../data/context_data/lode_runner/b/@b@@bB@@@.png,b,@b@@bB@@@,"['solid', 'breakable']"
23349,smb,../data/context_data/smb/-/---o---E-.png,-,---o---E-,"['passable', 'empty']"
5413,lode_runner,../data/context_data/lode_runner/@/bb@@@@@@b.png,@,bb@@@@@@b,"['passable', 'empty']"
1643,lode_runner,../data/context_data/lode_runner/@/@b@b@@b@G.png,@,@b@b@@b@G,"['passable', 'empty']"
13112,lode_runner,../data/context_data/lode_runner/b/@b#bb#@@b.png,b,@b#bb#@@b,"['solid', 'breakable']"
7592,lode_runner,../data/context_data/lode_runner/-/-@#@-#-@#.png,-,-@#@-#-@#,"['passable', 'climbable']"
18025,kid_icarus,../data/context_data/kid_icarus/-/#--#--TTT.png,-,#--#--TTT,"['passable', 'empty']"
12057,lode_runner,../data/context_data/lode_runner/#/#######G@.png,#,#######G@,"['passable', 'climbable']"
19994,megaman,../data/context_data/megaman/#/#--##|##-.png,#,#--##|##-,['solid']
13088,lode_runner,../data/context_data/lode_runner/b/@@#bb#bbb.png,b,@@#bb#bbb,"['solid', 'breakable']"
25190,loz,../data/context_data/loz/W/WWWBWWBWW.png,W,WWWBWWBWW,"['solid', 'wall']"
10621,lode_runner,../data/context_data/lode_runner/#/B# B# -- .png,#,B# B# -- ,"['passable', 'climbable']"
17531,lode_runner,../data/context_data/lode_runner/b/   BbB---.png,b,   BbB---,"['solid', 'breakable']"
12074,lode_runner,../data/context_data/lode_runner/#/##@##@#G@.png,#,##@##@#G@,"['passable', 'climbable']"
24959,loz,../data/context_data/loz/F/IFDIFWIFW.png,F,IFDIFWIFW,['solid']
16492,lode_runner,../data/context_data/lode_runner/b/bGbGbGbGb.png,b,bGbGbGbGb,"['solid', 'breakable']"
13499,lode_runner,../data/context_data/lode_runner/b/@#b#bG#bb.png,b,@#b#bG#bb,"['solid', 'breakable']"
12155,lode_runner,../data/context_data/lode_runner/#/b#@@#@bbb.png,#,b#@@#@bbb,"['passable', 'climbable']"
8990,lode_runner,../data/context_data/lode_runner/B/   BBBb#-.png,B,   BBBb#-,['solid']
24195,loz,../data/context_data/loz/I/FFFFIFFIF.png,I,FFFFIFFIF,"['element', 'block']"
9079,lode_runner,../data/context_data/lode_runner/B/   BBB@@@.png,B,   BBB@@@,['solid']
19746,megaman,../data/context_data/megaman/#/HH-##----.png,#,HH-##----,['solid']
6512,lode_runner,../data/context_data/lode_runner/E/@@@@EGbbb.png,E,@@@@EGbbb,"['solid', 'hazard']"
17231,lode_runner,../data/context_data/lode_runner/b/bB bb -b .png,b,bB bb -b ,"['solid', 'breakable']"
18285,kid_icarus,../data/context_data/kid_icarus/#/   ###-##.png,#,   ###-##,['solid']
13003,lode_runner,../data/context_data/lode_runner/b/#@bbb@b#@.png,b,#@bbb@b#@,"['solid', 'breakable']"
7180,lode_runner,../data/context_data/lode_runner/-/ @E -- --.png,-, @E -- --,"['passable', 'climbable']"
22347,smb,../data/context_data/smb/-/??S--S--S.png,-,??S--S--S,"['passable', 'empty']"
17547,lode_runner,../data/context_data/lode_runner/b/@@G@bbE@@.png,b,@@G@bbE@@,"['solid', 'breakable']"
2854,lode_runner,../data/context_data/lode_runner/@/Gb#@@#   .png,@,Gb#@@#   ,"['passable', 'empty']"
11756,lode_runner,../data/context_data/lode_runner/#/@@G-#b@#@.png,#,@@G-#b@#@,"['passable', 'climbable']"
3948,lode_runner,../data/context_data/lode_runner/@/@@@#@@#E@.png,@,@@@#@@#E@,"['passable', 'empty']"
105,lode_runner,../data/context_data/lode_runner/G/bb GG bb .png,G,bb GG bb ,"['passable', 'collectable']"
13222,lode_runner,../data/context_data/lode_runner/b/bb#@bB@bB.png,b,bb#@bB@bB,"['solid', 'breakable']"
18436,kid_icarus,../data/context_data/kid_icarus/#/HHH###---.png,#,HHH###---,['solid']
16076,lode_runner,../data/context_data/lode_runner/b/bb@bbb   .png,b,bb@bbb   ,"['solid', 'breakable']"
21435,megaman,../data/context_data/megaman/#/#####@##@.png,#,#####@##@,['solid']
24989,loz,../data/context_data/loz/F/WFFWFBWBF.png,F,WFFWFBWBF,['solid']
13370,lode_runner,../data/context_data/lode_runner/b/@@GbbB   .png,b,@@GbbB   ,"['solid', 'breakable']"
16752,lode_runner,../data/context_data/lode_runner/b/@@@bbb@#@.png,b,@@@bbb@#@,"['solid', 'breakable']"
22178,smb,../data/context_data/smb/-/]--]--]--.png,-,]--]--]--,"['passable', 'empty']"
8563,lode_runner,../data/context_data/lode_runner/B/BBBbBBBBB.png,B,BBBbBBBBB,['solid']
1940,lode_runner,../data/context_data/lode_runner/@/@@--@G@-@.png,@,@@--@G@-@,"['passable', 'empty']"
21744,smb,../data/context_data/smb/[/X[]X[]-XX.png,[,X[]X[]-XX,"['solid', 'pipe']"
11591,lode_runner,../data/context_data/lode_runner/#/@##@##b@#.png,#,@##@##b@#,"['passable', 'climbable']"
24665,loz,../data/context_data/loz/F/IFWFFWFFW.png,F,IFWFFWFFW,['solid']
1159,lode_runner,../data/context_data/lode_runner/@/bbbE@@bb#.png,@,bbbE@@bb#,"['passable', 'empty']"
10182,lode_runner,../data/context_data/lode_runner/#/@@@@#-@#G.png,#,@@@@#-@#G,"['passable', 'climbable']"
10260,lode_runner,../data/context_data/lode_runner/#/##b@####b.png,#,##b@####b,"['passable', 'climbable']"
18822,megaman,../data/context_data/megaman/-/---#---##.png,-,---#---##,"['passable', 'empty']"
17570,kid_icarus,../data/context_data/kid_icarus/M/ -H MM --.png,M, -H MM --,"['solid', 'passable', 'moving']"
408,lode_runner,../data/context_data/lode_runner/G/@@#@G#BBB.png,G,@@#@G#BBB,"['passable', 'collectable']"
23735,loz,../data/context_data/loz/P/WPPWPFWPF.png,P,WPPWPFWPF,"['element', 'block']"
8865,lode_runner,../data/context_data/lode_runner/B/---BB@bb@.png,B,---BB@bb@,['solid']
